时间,city,数值
2016-12-09,宁波市,41.97634048461914
2016-12-09,杭州市,33.57111268043518
2016-12-09,温州市,19.989177262783052
2016-12-09,湖州市,7.762524223327638
2016-12-09,绍兴市,29.308085918426514
2016-12-09,舟山市,16.27047124505043
2016-12-09,衢州市,9.828333377838135
2016-12-09,金华市,20.295089138878716
2016-12-10,丽水市,0.308181951702055
2016-12-10,台州市,15.87220105735792
2016-12-10,嘉兴市 ,13.664051378411907
2016-12-10,宁波市,29.678124798089264
2016-12-10,杭州市,13.793588196486235
2016-12-10,温州市,3.835143369436264
2016-12-10,湖州市,1.3793364405632018
2016-12-10,绍兴市,0.8059197058901192
2016-12-10,舟山市,36.55142484605312
2016-12-10,衢州市,4.454659491777421
2016-12-10,金华市,8.93937894039684
2016-12-11,丽水市,0.9064874839451578
2016-12-11,台州市,4.46102546279629
2016-12-11,嘉兴市 ,23.402269193104335
2016-12-11,宁波市,7.679732902161777
2016-12-11,杭州市,45.11911339759827
2016-12-11,温州市,2.8311132758855817
2016-12-11,湖州市,14.790185928344727
2016-12-11,绍兴市,3.9604683071374893
2016-12-11,舟山市,3.5490518808364873
2016-12-11,衢州市,5.527153730392456
2016-12-11,金华市,9.772657487127514
2016-12-12,丽水市,0.0
2016-12-12,台州市,0.0
2016-12-12,嘉兴市 ,0.5962101306234088
2016-12-12,宁波市,1.4524895191192626
2016-12-12,杭州市,0.0
2016-12-12,温州市,0.006729011982679367
2016-12-12,湖州市,0.0
2016-12-12,绍兴市,0.0
2016-12-12,舟山市,32.886826753616326
2016-12-12,衢州市,0.0
2016-12-12,金华市,0.0
2016-12-13,丽水市,0.0862928827603658
2016-12-13,台州市,5.799687451786465
2016-12-13,嘉兴市 ,0.0
2016-12-13,宁波市,0.6466938555240631
2016-12-13,杭州市,4.518057069927453
2016-12-13,温州市,13.732554894313216
2016-12-13,湖州市,1.425064563751221
2016-12-13,绍兴市,0.0
2016-12-13,舟山市,0.0
2016-12-13,衢州市,0.0
2016-12-13,金华市,0.004168306787808737
2016-12-14,丽水市,1.7795471975372896
2016-12-14,台州市,9.707029382387796
2016-12-14,嘉兴市 ,22.34198829105922
2016-12-14,宁波市,13.707316303253174
2016-12-14,杭州市,76.4335659980774
2016-12-14,温州市,0.374639505147934
2016-12-14,湖州市,14.120927619934083
2016-12-14,绍兴市,20.037268422544003
2016-12-14,舟山市,27.657612677430738
2016-12-14,衢州市,0.932553798891604
2016-12-14,金华市,14.876959476206038
2016-12-15,丽水市,4.585349427329169
2016-12-15,台州市,23.47287835015191
2016-12-15,嘉兴市 ,31.65389020102365
2016-12-15,宁波市,50.44504709243775
2016-12-15,杭州市,63.91864371299744
2016-12-15,温州市,28.434463095664977
2016-12-15,湖州市,15.968967628479001
2016-12-15,绍兴市,18.335233449935917
2016-12-15,舟山市,36.75454362481832
2016-12-15,衢州市,7.172548611958823
2016-12-15,金华市,16.39635427792867
2016-12-16,丽水市,3.3413399590386286
2016-12-16,台州市,20.54407901234097
2016-12-16,嘉兴市 ,31.946707453046525
2016-12-16,宁波市,49.10478734076023
2016-12-16,杭州市,76.25255110263825
2016-12-16,温州市,23.58325664997101
2016-12-16,湖州市,15.293013572692871
2016-12-16,绍兴市,24.237420439720154
2016-12-16,舟山市,36.5873580276966
2016-12-16,衢州市,5.379923144976298
2016-12-16,金华市,15.33176032702128
2016-12-17,丽水市,1.8006091150972579
2016-12-17,台州市,13.267852783203125
2016-12-17,嘉兴市 ,22.600878170558385
2016-12-17,宁波市,23.180091571807864
2016-12-17,杭州市,37.30244303941727
2016-12-17,温州市,15.000233203172684
2016-12-17,湖州市,11.73977870941162
2016-12-17,绍兴市,9.780424118041992
2016-12-17,舟山市,24.921846941113476
2016-12-17,衢州市,4.814490914344788
2016-12-17,金华市,13.60753740204705
2016-12-18,丽水市,0.21808548789057466
2016-12-18,台州市,3.688363342313095
2016-12-18,嘉兴市 ,0.013938116707972117
2016-12-18,宁波市,0.393434736400377
2016-12-18,杭州市,0.9458839299157262
2016-12-18,温州市,0.349511244520545
2016-12-18,湖州市,0.015700142085552215
2016-12-18,绍兴市,0.09260981448460369
2016-12-18,舟山市,0.0012760714162141087
2016-12-18,衢州市,0.10607120394706726
2016-12-18,金华市,0.968247104022238
2016-12-19,丽水市,0.44034953311913544
2016-12-19,台州市,0.28409127249485916
2016-12-19,嘉兴市 ,0.007333250184144292
2016-12-19,宁波市,0.0
2016-12-19,杭州市,0.00039290436543524274
2016-12-19,温州市,0.9478357329964637
2016-12-19,湖州市,0.0
2016-12-19,绍兴市,0.0
2016-12-19,舟山市,0.000668040942400694
2016-12-19,衢州市,1.3669871365030606
2016-12-19,金华市,0.07619920455747181
2016-12-20,丽水市,0.4555969076852004
2016-12-20,台州市,2.514534710492525
2016-12-20,嘉兴市 ,0.022554345329159075
2016-12-20,宁波市,0.2228814129019156
2016-12-20,杭州市,0.980686504393816
2016-12-20,温州市,6.38431928306818
2016-12-20,湖州市,0.07601912207901476
2016-12-20,绍兴市,0.8170352187007667
2016-12-20,舟山市,0.04045482119545341
2016-12-20,衢州市,0.5706066899001598
2016-12-20,金华市,2.3647721666428776
2016-12-21,丽水市,0.09331122744414541
2016-12-21,台州市,0.3941777019192361
2016-12-21,嘉兴市 ,0.20336310618690082
2016-12-21,宁波市,1.0669900417327882
2016-12-21,杭州市,8.881504893675448
2016-12-21,温州市,1.0832691855728627
2016-12-21,湖州市,0.2773809492588043
2016-12-21,绍兴市,0.2809259109199047
2016-12-21,舟山市,0.0732090703677386
2016-12-21,衢州市,0.04107511229813099
2016-12-21,金华市,0.06744922943309778
2016-12-22,丽水市,3.4026924901538425
2016-12-22,台州市,18.948739926020306
2016-12-22,嘉兴市 ,27.43177250453404
2016-12-22,宁波市,42.34892077445984
2016-12-22,杭州市,70.11023604869843
2016-12-22,温州市,21.688293719291686
2016-12-22,湖州市,14.025708198547363
2016-12-22,绍兴市,21.952870607376095
2016-12-22,舟山市,28.919360488653183
2016-12-22,衢州市,5.075513323148091
2016-12-22,金华市,14.809372226397196
2016-12-23,丽水市,3.2524899774127536
2016-12-23,台州市,18.003358456823563
2016-12-23,嘉兴市 ,0.09461615128176552
2016-12-23,宁波市,10.332052826881409
2016-12-23,杭州市,2.79828335866332
2016-12-23,温州市,22.25143253803253
2016-12-23,湖州市,0.010300230979919434
2016-12-23,绍兴市,10.03140592575073
2016-12-23,舟山市,0.1191595681011677
2016-12-23,衢州市,0.24516864035589
2016-12-23,金华市,0.3623344094570105
2016-12-24,丽水市,0.0011520851662175523
2016-12-24,台州市,4.21981856558058
2016-12-24,嘉兴市 ,0.0
2016-12-24,宁波市,0.07723631262779235
2016-12-24,杭州市,0.0
2016-12-24,温州市,0.04424296335782856
2016-12-24,湖州市,0.0
2016-12-24,绍兴市,0.0
2016-12-24,舟山市,3.818834375124425e-05
2016-12-24,衢州市,0.0
2016-12-24,金华市,0.06022137867209191
2016-12-25,丽水市,1.0166838670977287
2016-12-25,台州市,1.3973424873418283
2016-12-25,嘉兴市 ,0.0
2016-12-25,宁波市,0.21481128130108118
2016-12-25,杭州市,0.0024593660607934
2016-12-25,温州市,2.412621818576008
2016-12-25,湖州市,0.0
2016-12-25,绍兴市,0.003761418629437685
2016-12-25,舟山市,0.004129195120185613
2016-12-25,衢州市,0.09559818675431113
2016-12-25,金华市,0.03756114840507508
2016-12-26,丽水市,0.07437875199442108
2016-12-26,台州市,0.0972166744371255
2016-12-26,嘉兴市 ,0.2836326254265649
2016-12-26,宁波市,0.15126445023342966
2016-12-26,杭州市,4.6052556216716765
2016-12-26,温州市,0.0061501116491854205
2016-12-26,湖州市,0.04825231581926345
2016-12-26,绍兴市,0.39172520895954227
2016-12-26,舟山市,0.02064947155304253
2016-12-26,衢州市,0.0
2016-12-26,金华市,0.0028988620680239466
2016-12-27,丽水市,4.768601311577691
2016-12-27,台州市,17.408179627524483
2016-12-27,嘉兴市 ,16.33521999631609
2016-12-27,宁波市,10.027345230430363
2016-12-27,杭州市,75.98939430713654
2016-12-27,温州市,24.467032551765442
2016-12-27,湖州市,15.797838783264163
2016-12-27,绍兴市,24.154758542776108
2016-12-27,舟山市,28.866386413574226
2016-12-27,衢州市,7.409300883611043
2016-12-27,金华市,12.806841744316948
2016-12-28,丽水市,2.7031329936451383
2016-12-28,台州市,17.413939091894363
2016-12-28,嘉兴市 ,29.243883405412948
2016-12-28,宁波市,30.851474666595458
2016-12-28,杭州市,78.46920355558396
2016-12-28,温州市,21.41200840473175
2016-12-28,湖州市,13.569622993469238
2016-12-28,绍兴市,22.32929539680481
2016-12-28,舟山市,30.249840356409543
2016-12-28,衢州市,5.44625449180603
2016-12-28,金华市,14.76976141664717
2016-12-29,丽水市,3.4374427927864923
2016-12-29,台州市,14.605678061469613
2016-12-29,嘉兴市 ,25.2827331168311
2016-12-29,宁波市,20.259738287702202
2016-12-29,杭州市,37.46164663732052
2016-12-29,温州市,17.51299669742584
2016-12-29,湖州市,15.095539665222168
2016-12-29,绍兴市,4.125184030272067
2016-12-29,舟山市,29.271486951038227
2016-12-29,衢州市,6.312881112098694
2016-12-29,金华市,15.95807597372267
2016-12-30,丽水市,4.099519534243478
2016-12-30,台州市,21.307827313741047
2016-12-30,嘉兴市 ,33.331387519836426
2016-12-30,宁波市,48.26826271638274
2016-12-30,杭州市,80.04946522712707
2016-12-30,温州市,24.053815484046936
2016-12-30,湖州市,17.79256935119629
2016-12-30,绍兴市,26.611804008483887
2016-12-30,舟山市,39.04398688673974
2016-12-30,衢州市,7.418902556101481
2016-12-30,金华市,17.781268888049656
2017-01-01,丽水市,0.02013878700219922
2017-01-01,台州市,0.3575834433237711
2017-01-01,嘉兴市 ,1.852677475128855
2017-01-01,宁波市,6.982911515235901
2017-01-01,杭州市,0.5088705898728222
2017-01-01,温州市,0.41826216685585677
2017-01-01,湖州市,0.24496781574562193
2017-01-01,绍兴市,1.7820657715201378
2017-01-01,舟山市,0.04733653366565702
2017-01-01,衢州市,0.0
2017-01-01,金华市,0.06164070384369956
2017-01-02,丽水市,0.2802415479802423
2017-01-02,台州市,0.030757483094930642
2017-01-02,嘉兴市 ,16.115562234606063
2017-01-02,宁波市,0.27780904616229235
2017-01-02,杭州市,3.4797929123044016
2017-01-02,温州市,0.6353423738386482
2017-01-02,湖州市,14.160547637939453
2017-01-02,绍兴市,0.8908677209765301
2017-01-02,舟山市,2.7388894259929657
2017-01-02,衢州市,2.283125144739946
2017-01-02,金华市,0.3569381603447254
2017-01-03,丽水市,0.12320167405737771
2017-01-03,台州市,1.3560993980823293
2017-01-03,嘉兴市 ,0.14455642205263888
2017-01-03,宁波市,1.1843024358153342
2017-01-03,杭州市,0.7747449241578579
2017-01-03,温州市,0.24902474209666253
2017-01-03,湖州市,0.0
2017-01-03,绍兴市,0.6816922090947629
2017-01-03,舟山市,0.16040670630172826
2017-01-03,衢州市,0.0014778929374491174
2017-01-03,金华市,0.4219030547473166
2017-01-04,丽水市,0.5249913558363914
2017-01-04,台州市,2.323734251420117
2017-01-04,嘉兴市 ,0.0
2017-01-04,宁波市,0.0059843074530363085
2017-01-04,杭州市,0.02270805137231946
2017-01-04,温州市,7.835950613021851
2017-01-04,湖州市,0.0
2017-01-04,绍兴市,0.00335273938253522
2017-01-04,舟山市,0.0
2017-01-04,衢州市,0.02432812750339508
2017-01-04,金华市,0.048222335417651474
2017-01-05,丽水市,0.0
2017-01-05,台州市,0.0
2017-01-05,嘉兴市 ,0.0
2017-01-05,宁波市,0.1797750234603882
2017-01-05,杭州市,0.0
2017-01-05,温州市,0.025079398328671232
2017-01-05,湖州市,0.0
2017-01-05,绍兴市,0.0
2017-01-05,舟山市,0.0
2017-01-05,衢州市,0.0
2017-01-05,金华市,0.0
2017-01-06,丽水市,0.0001915158419352439
2017-01-06,台州市,0.0
2017-01-06,嘉兴市 ,0.014386229217052458
2017-01-06,宁波市,0.050277176010422434
2017-01-06,杭州市,0.4963035937398672
2017-01-06,温州市,0.0
2017-01-06,湖州市,0.005317952856421471
2017-01-06,绍兴市,0.0
2017-01-06,舟山市,0.0
2017-01-06,衢州市,0.010100436086455982
2017-01-06,金华市,0.0
2017-01-07,丽水市,0.6402625004993752
2017-01-07,台州市,11.64101214810378
2017-01-07,嘉兴市 ,2.2194096552474156
2017-01-07,宁波市,33.166401612758634
2017-01-07,杭州市,18.487421169504522
2017-01-07,温州市,3.990990959852933
2017-01-07,湖州市,0.6100515007972718
2017-01-07,绍兴市,0.6480509787797927
2017-01-07,舟山市,2.6732377856969833
2017-01-07,衢州市,0.017681961258252464
2017-01-07,金华市,0.06260414597474867
2017-01-08,丽水市,0.15106910632716286
2017-01-08,台州市,6.924159339318674
2017-01-08,嘉兴市 ,1.2103437355586462
2017-01-08,宁波市,1.891052258014679
2017-01-08,杭州市,29.972518491744996
2017-01-08,温州市,2.8121367692947388
2017-01-08,湖州市,3.3674648642539977
2017-01-08,绍兴市,0.7993471939116716
2017-01-08,舟山市,0.01494224276393652
2017-01-08,衢州市,0.1464034110928575
2017-01-08,金华市,2.1663744474450746
2017-01-09,丽水市,0.023815894188980263
2017-01-09,台州市,7.420547763506572
2017-01-09,嘉兴市 ,5.114189352308001
2017-01-09,宁波市,41.64575033187866
2017-01-09,杭州市,19.22031940817833
2017-01-09,温州市,6.668705394864082
2017-01-09,湖州市,0.34699267894029623
2017-01-09,绍兴市,3.113979794085026
2017-01-09,舟山市,32.68250188231469
2017-01-09,衢州市,0.42015046812593937
2017-01-09,金华市,9.988905802369118
2017-01-10,丽水市,0.4029308776888582
2017-01-10,台州市,8.669239494535656
2017-01-10,嘉兴市 ,1.3300843579428536
2017-01-10,宁波市,0.8440296053886414
2017-01-10,杭州市,0.13961357921361922
2017-01-10,温州市,7.481366628408432
2017-01-10,湖州市,10.247151279449461
2017-01-10,绍兴市,0.0
2017-01-10,舟山市,3.9757074271328743
2017-01-10,衢州市,0.18944244583447775
2017-01-10,金华市,0.036852440072430506
2017-01-11,丽水市,1.5721570019506745
2017-01-11,台州市,0.0
2017-01-11,嘉兴市 ,0.0
2017-01-11,宁波市,0.0
2017-01-11,杭州市,4.690440651029348
2017-01-11,温州市,1.125814247131348
2017-01-11,湖州市,0.0
2017-01-11,绍兴市,0.0
2017-01-11,舟山市,0.0
2017-01-11,衢州市,1.505524476369222
2017-01-11,金华市,0.1483187476793925
2017-01-12,丽水市,8.341259080502722
2017-01-12,台州市,0.05356668515337839
2017-01-12,嘉兴市 ,26.29420212336949
2017-01-12,宁波市,6.087649530917406
2017-01-12,杭州市,61.79251143932343
2017-01-12,温州市,0.0
2017-01-12,湖州市,14.559766960144042
2017-01-12,绍兴市,16.63947755098343
2017-01-12,舟山市,26.550456553697583
2017-01-12,衢州市,2.5236302614212036
2017-01-12,金华市,2.9640549851788416
2017-01-13,丽水市,5.261182824770611
2017-01-13,台州市,2.658523093960765
2017-01-13,嘉兴市 ,22.285209928240096
2017-01-13,宁波市,46.05740971565247
2017-01-13,杭州市,67.88138880729676
2017-01-13,温州市,2.247287334501743
2017-01-13,湖州市,10.48404769897461
2017-01-13,绍兴市,23.21131956577301
2017-01-13,舟山市,35.51929977536202
2017-01-13,衢州市,0.9022615688542523
2017-01-13,金华市,7.913868895887087
2017-01-14,丽水市,0.5851555011338658
2017-01-14,台州市,5.944136790103382
2017-01-14,嘉兴市 ,6.459506741591862
2017-01-14,宁波市,15.314684557914735
2017-01-14,杭州市,55.592208360298535
2017-01-14,温州市,4.550681651756166
2017-01-14,湖州市,1.7353534936904906
2017-01-14,绍兴市,9.083098941482605
2017-01-14,舟山市,2.1002323771826923
2017-01-14,衢州市,1.06209384649992
2017-01-14,金华市,0.29903838286797213
2017-01-15,丽水市,0.04611780577235752
2017-01-15,台州市,0.0
2017-01-15,嘉兴市 ,10.675423894609724
2017-01-15,宁波市,17.96674656867981
2017-01-15,杭州市,64.60861887931824
2017-01-15,温州市,0.0
2017-01-15,湖州市,12.25501880645752
2017-01-15,绍兴市,7.024813637137414
2017-01-15,舟山市,6.747280537150801
2017-01-15,衢州市,2.1705646316210427
2017-01-15,金华市,1.0726166069507599
2017-01-16,丽水市,0.08074696858723958
2017-01-16,台州市,3.0737366014056735
2017-01-16,嘉兴市 ,14.38050342457635
2017-01-16,宁波市,8.239932769536972
2017-01-16,杭州市,15.114641978405416
2017-01-16,温州市,0.06399796162731945
2017-01-16,湖州市,10.471299934387208
2017-01-16,绍兴市,12.494078963994982
2017-01-16,舟山市,21.086189210414883
2017-01-16,衢州市,0.0
2017-01-16,金华市,0.2567761233076453
2017-01-17,丽水市,0.1570816961013608
2017-01-17,台州市,0.014200196808411015
2017-01-17,嘉兴市 ,0.0
2017-01-17,宁波市,0.0
2017-01-17,杭州市,0.0
2017-01-17,温州市,0.01824588067829609
2017-01-17,湖州市,0.00308231171220541
2017-01-17,绍兴市,0.0
2017-01-17,舟山市,0.0
2017-01-17,衢州市,0.0
2017-01-17,金华市,0.0
2017-01-18,丽水市,0.4834759868681431
2017-01-18,台州市,0.0
2017-01-18,嘉兴市 ,0.0
2017-01-18,宁波市,0.030196897871792316
2017-01-18,杭州市,0.19154564738273622
2017-01-18,温州市,0.3941556502133608
2017-01-18,湖州市,0.006060606241226197
2017-01-18,绍兴市,0.05573542183265089
2017-01-18,舟山市,0.0
2017-01-18,衢州市,0.002731053857132792
2017-01-18,金华市,0.022560366765699457
2017-01-19,丽水市,0.0005898004164919257
2017-01-19,台州市,0.04609843426280551
2017-01-19,嘉兴市 ,15.991473378081407
2017-01-19,宁波市,7.093579125404358
2017-01-19,杭州市,21.822707776725295
2017-01-19,温州市,0.004128758353181184
2017-01-19,湖州市,13.612901878356933
2017-01-19,绍兴市,2.7721547479741275
2017-01-19,舟山市,23.72427086328389
2017-01-19,衢州市,0.0
2017-01-19,金华市,0.012680191546678543
2017-01-20,丽水市,3.4499414099587336
2017-01-20,台州市,20.519322130415176
2017-01-20,嘉兴市 ,27.0808071408953
2017-01-20,宁波市,44.995430898666385
2017-01-20,杭州市,66.65510513782502
2017-01-20,温州市,20.336445808410645
2017-01-20,湖州市,14.606604766845702
2017-01-20,绍兴市,24.772554516792297
2017-01-20,舟山市,13.692099892999977
2017-01-20,衢州市,6.931724349657695
2017-01-20,金华市,17.06831208864848
2017-01-21,丽水市,4.193186442057292
2017-01-21,台州市,22.28402985466851
2017-01-21,嘉兴市 ,33.91336958748954
2017-01-21,宁波市,51.13855710029602
2017-01-21,杭州市,76.61760766506195
2017-01-21,温州市,25.292353296279906
2017-01-21,湖州市,17.99497032165527
2017-01-21,绍兴市,26.448161840438843
2017-01-21,舟山市,37.82957512140274
2017-01-21,衢州市,8.412262121836344
2017-01-21,金华市,17.977744685279003
2017-01-22,丽水市,4.337046186129252
2017-01-22,台州市,20.69742096794976
2017-01-22,嘉兴市 ,28.613306726728165
2017-01-22,宁波市,38.47895121574402
2017-01-22,杭州市,70.21121153831483
2017-01-22,温州市,21.317306804656983
2017-01-22,湖州市,11.886826705932618
2017-01-22,绍兴市,14.339482069015503
2017-01-22,舟山市,36.7171756029129
2017-01-22,衢州市,7.2590651512146005
2017-01-22,金华市,16.050966103871662
2017-01-23,丽水市,3.2784777879714966
2017-01-23,台州市,20.21794605255127
2017-01-23,嘉兴市 ,22.794937235968455
2017-01-23,宁波市,39.301861953735354
2017-01-23,杭州市,35.02869056463241
2017-01-23,温州市,21.84769027233124
2017-01-23,湖州市,9.98182454109192
2017-01-23,绍兴市,22.895186066627502
2017-01-23,舟山市,25.05395589768887
2017-01-23,衢州市,5.923071185747783
2017-01-23,金华市,15.75422814157274
2017-01-24,丽水市,0.9812853230784336
2017-01-24,台州市,17.514917691548664
2017-01-24,嘉兴市 ,3.1759355068206787
2017-01-24,宁波市,27.740046095848083
2017-01-24,杭州市,30.473634111881257
2017-01-24,温州市,20.133336588478414
2017-01-24,湖州市,3.6673593163490295
2017-01-24,绍兴市,1.0668998947367072
2017-01-24,舟山市,29.511736565269533
2017-01-24,衢州市,0.15171152104934058
2017-01-24,金华市,6.55986675951216
2017-01-25,丽水市,0.4423829833459523
2017-01-25,台州市,19.45154094696045
2017-01-25,嘉兴市 ,27.994386536734446
2017-01-25,宁波市,41.81720054149628
2017-01-25,杭州市,68.35988585948944
2017-01-25,温州市,15.230971872806549
2017-01-25,湖州市,15.535531044006348
2017-01-25,绍兴市,22.235647439956665
2017-01-25,舟山市,29.43282449245452
2017-01-25,衢州市,4.396440764268239
2017-01-25,金华市,12.054817842112648
2017-01-26,丽水市,3.5375976430045233
2017-01-26,台州市,21.950979047351414
2017-01-26,嘉兴市 ,31.686998776027135
2017-01-26,宁波市,47.042410373687744
2017-01-26,杭州市,73.99394528865814
2017-01-26,温州市,24.66993591785431
2017-01-26,湖州市,17.428082847595213
2017-01-26,绍兴市,25.769611358642578
2017-01-26,舟山市,36.301128000020974
2017-01-26,衢州市,6.823380947113038
2017-01-26,金华市,17.013331678178574
2017-01-27,丽水市,5.368086364534166
2017-01-27,台州市,25.4287510977851
2017-01-27,嘉兴市 ,12.527219908578056
2017-01-27,宁波市,12.527405524253847
2017-01-27,杭州市,46.624007552862174
2017-01-27,温州市,24.701345348358153
2017-01-27,湖州市,8.798872613906859
2017-01-27,绍兴市,25.79377794265747
2017-01-27,舟山市,27.941974520683292
2017-01-27,衢州市,9.258436520894369
2017-01-27,金华市,21.977507008446587
2017-01-28,丽水市,0.21119727359877694
2017-01-28,台州市,0.8899695575237274
2017-01-28,嘉兴市 ,4.609572829944747
2017-01-28,宁波市,0.22491523958742615
2017-01-28,杭州市,46.09459063410759
2017-01-28,温州市,1.1458456006483175
2017-01-28,湖州市,14.572990417480469
2017-01-28,绍兴市,11.594238519668579
2017-01-28,舟山市,21.533092522993687
2017-01-28,衢州市,0.8340742190678915
2017-01-28,金华市,14.680500507354736
2017-01-29,丽水市,0.006711502119691836
2017-01-29,台州市,0.012662151155786382
2017-01-29,嘉兴市 ,0.00333385102983032
2017-01-29,宁波市,2.355479063978419
2017-01-29,杭州市,1.4770252081041688
2017-01-29,温州市,0.03531217407435179
2017-01-29,湖州市,0.008880631392821667
2017-01-29,绍兴市,0.003145704919006675
2017-01-29,舟山市,0.07860426389379425
2017-01-29,衢州市,0.0
2017-01-29,金华市,0.00047087415845857724
2017-01-30,丽水市,0.43986422154638505
2017-01-30,台州市,6.035407927301195
2017-01-30,嘉兴市 ,25.79706260136196
2017-01-30,宁波市,4.878838050365448
2017-01-30,杭州市,63.015902197360994
2017-01-30,温州市,4.13192551015818
2017-01-30,湖州市,12.853813457489014
2017-01-30,绍兴市,18.935300886631012
2017-01-30,舟山市,0.0010400415631011128
2017-01-30,衢州市,0.11797136762955536
2017-01-30,金华市,1.776085108829041
2017-01-31,丽水市,0.10852389575706588
2017-01-31,台州市,1.0333506198755156
2017-01-31,嘉兴市 ,0.839345497744424
2017-01-31,宁波市,4.3793548226356505
2017-01-31,杭州市,15.198383483290673
2017-01-31,温州市,2.1946994900703425
2017-01-31,湖州市,0.9311494112014771
2017-01-31,绍兴市,3.070843130350114
2017-01-31,舟山市,4.593307644128799
2017-01-31,衢州市,0.0
2017-01-31,金华市,0.9356437540716596
2017-02-01,丽水市,0.044584705597824514
2017-02-01,台州市,1.071126573615604
2017-02-01,嘉兴市 ,1.5245855067457472
2017-02-01,宁波市,4.334638756513595
2017-02-01,杭州市,0.23092547012493014
2017-02-01,温州市,2.1500817582942546
2017-02-01,湖州市,7.399379275739193
2017-02-01,绍兴市,2.1083308551460505
2017-02-01,舟山市,24.60128593444824
2017-02-01,衢州市,0.0033187630275885263
2017-02-01,金华市,0.09433134728007847
2017-02-02,丽水市,0.0
2017-02-02,台州市,3.4395921594566774
2017-02-02,嘉兴市 ,0.2908041839088713
2017-02-02,宁波市,7.231983409076929
2017-02-02,杭州市,7.669680789113045
2017-02-02,温州市,0.0
2017-02-02,湖州市,0.852400939166546
2017-02-02,绍兴市,1.3471757769584656
2017-02-02,舟山市,4.034151576459409
2017-02-02,衢州市,0.5487109906971456
2017-02-02,金华市,0.0
2017-02-03,丽水市,0.19844854747255647
2017-02-03,台州市,0.0
2017-02-03,嘉兴市 ,0.013072639371135406
2017-02-03,宁波市,1.5603295035660267
2017-02-03,杭州市,1.2324171428103
2017-02-03,温州市,0.004724576324224472
2017-02-03,湖州市,0.12383891679346562
2017-02-03,绍兴市,2.777721978025511
2017-02-03,舟山市,0.020007820799946785
2017-02-03,衢州市,0.7842914171439285
2017-02-03,金华市,0.3450318651998209
2017-02-04,丽水市,0.0
2017-02-04,台州市,0.0
2017-02-04,嘉兴市 ,0.10971940734556743
2017-02-04,宁波市,2.386539649963379
2017-02-04,杭州市,3.135938173532486
2017-02-04,温州市,0.57222352437675
2017-02-04,湖州市,2.8974912405014037
2017-02-04,绍兴市,0.0
2017-02-04,舟山市,0.14961139857769012
2017-02-04,衢州市,1.0606623043616612
2017-02-04,金华市,0.0
2017-02-05,丽水市,2.304614120059543
2017-02-05,台州市,21.41422475708855
2017-02-05,嘉兴市 ,27.597148077828543
2017-02-05,宁波市,37.699678611755374
2017-02-05,杭州市,55.22116334438325
2017-02-05,温州市,7.951643124222755
2017-02-05,湖州市,15.099765586853028
2017-02-05,绍兴市,18.25577002763748
2017-02-05,舟山市,31.55656769871713
2017-02-05,衢州市,3.797609885533651
2017-02-05,金华市,10.32466306951311
2017-02-06,丽水市,6.798149320814344
2017-02-06,台州市,27.622471279568142
2017-02-06,嘉兴市 ,37.22182028634207
2017-02-06,宁波市,10.66188904196024
2017-02-06,杭州市,68.87249052524567
2017-02-06,温州市,25.826469826698304
2017-02-06,湖州市,25.011632919311523
2017-02-06,绍兴市,25.781410694122314
2017-02-06,舟山市,16.028265217086304
2017-02-06,衢州市,7.246870040893555
2017-02-06,金华市,25.637965467241074
2017-02-07,丽水市,0.316470156941149
2017-02-07,台州市,0.2469642623845074
2017-02-07,嘉兴市 ,0.0025530928479773657
2017-02-07,宁波市,0.02230012118816376
2017-02-07,杭州市,0.20118677914142608
2017-02-07,温州市,1.5743050090968609
2017-02-07,湖州市,0.039230711758136735
2017-02-07,绍兴市,0.38898076862096786
2017-02-07,舟山市,0.0006106870132498442
2017-02-07,衢州市,0.12424044807751973
2017-02-07,金华市,0.25025696938650477
2017-02-08,丽水市,0.2171819673644172
2017-02-08,台州市,2.297604520287779
2017-02-08,嘉兴市 ,0.6681967462812152
2017-02-08,宁波市,1.3763384640216827
2017-02-08,杭州市,10.368214070796967
2017-02-08,温州市,1.976757611334324
2017-02-08,湖州市,1.0804903887212276
2017-02-08,绍兴市,0.25662630051374435
2017-02-08,舟山市,0.5919030979275705
2017-02-08,衢州市,0.1975175477564335
2017-02-08,金华市,0.26480339881446624
2017-02-09,丽水市,4.139441437191433
2017-02-09,台州市,20.3677912818061
2017-02-09,嘉兴市 ,4.333834060600826
2017-02-09,宁波市,29.789837956428528
2017-02-09,杭州市,45.2951267004013
2017-02-09,温州市,22.97407546043396
2017-02-09,湖州市,5.397104740142822
2017-02-09,绍兴市,18.461944937705994
2017-02-09,舟山市,29.34273589309306
2017-02-09,衢州市,5.869529644648234
2017-02-09,金华市,16.52707592646281
2017-02-10,丽水市,0.6829610744284259
2017-02-10,台州市,20.682867791917587
2017-02-10,嘉兴市 ,26.423060962132045
2017-02-10,宁波市,42.94654293060303
2017-02-10,杭州市,65.94785196781159
2017-02-10,温州市,3.247401759214699
2017-02-10,湖州市,13.586097717285156
2017-02-10,绍兴市,22.047741174697876
2017-02-10,舟山市,35.31443083286284
2017-02-10,衢州市,4.856779659787814
2017-02-10,金华市,15.901788844002617
2017-02-11,丽水市,3.073944628238678
2017-02-11,台州市,22.41252663400438
2017-02-11,嘉兴市 ,32.2012506212507
2017-02-11,宁波市,50.562777042388916
